label,approval_score,applicant_id
APROBADO,0.944054842,155925
RECHAZADO,0.389485389,158920
RECHAZADO,0.5302886963,159065
RECHAZADO,0.4283860326,159066
RECHAZADO,0.6823325157,159152
RECHAZADO,0.1283406913,159820
RECHAZADO,0.3751224279,159821
RECHAZADO,0.5976356268,159822
RECHAZADO,0.6852722168,159828
RECHAZADO,0.9147689939,152716
RECHAZADO,0.3532887995,153822
RECHAZADO,0.0764469653,154113
RECHAZADO,0.8325383663,154290
RECHAZADO,0.7174534798,155452
RECHAZADO,0.5701860785,160231
APROBADO,0.9630182981,160547
RECHAZADO,0.7923724055,153505
RECHAZADO,0.2972525954,153560
RECHAZADO,0.6690970659,153940
RECHAZADO,0.7525256276,157406
RECHAZADO,0.6477354169,157510
APROBADO,0.9684485197,159585
RECHAZADO,0.8514815569,154488
RECHAZADO,0.7517018914,154494
RECHAZADO,0.8876119852,154876
RECHAZADO,0.7567273378,154878
RECHAZADO,0.8539197445,154135
RECHAZADO,0.7079902291,159515
APROBADO,0.9584544301,160121
RECHAZADO,0.4573926628,160325
RECHAZADO,0.6504945159,160328
RECHAZADO,0.8174012899,160330
RECHAZADO,0.6704562902,160332
RECHAZADO,0.6462135315,160336
RECHAZADO,0.5750471354,160337
RECHAZADO,0.9318515658,160338
RECHAZADO,0.316175133,151779
RECHAZADO,0.4434153438,155261
RECHAZADO,0.7479936481,156038
RECHAZADO,0.6344180703,159297
RECHAZADO,0.2724480033,159181
RECHAZADO,0.6743513942,159302
RECHAZADO,0.7064801455,153722
RECHAZADO,0.2999849021,153727
RECHAZADO,0.1610989571,153777
RECHAZADO,0.8577295542,153586
RECHAZADO,0.8741548657,153587
RECHAZADO,0.8311220407,151844
RECHAZADO,0.5331688523,152263
RECHAZADO,0.5152699947,154927
APROBADO,0.9634908438,154932
RECHAZADO,0.7950380445,158056
APROBADO,0.9486272335,159018
RECHAZADO,0.6113939285,156456
RECHAZADO,0.7466299534,156462
RECHAZADO,0.4082371891,157176
RECHAZADO,0.2573242188,159498
RECHAZADO,0.3464102149,159529
RECHAZADO,0.0360802524,159833
RECHAZADO,0.8859988451,153252
RECHAZADO,0.8327880502,158881
RECHAZADO,0.4267620742,158889
RECHAZADO,0.5495673418,159518
RECHAZADO,0.6784213185,152778
RECHAZADO,0.8822817802,153539
RECHAZADO,0.751763761,156623
RECHAZADO,0.7251091599,156764
RECHAZADO,0.7771767974,156848
RECHAZADO,0.165665701,156881
RECHAZADO,0.4495217502,157177
RECHAZADO,0.6193583608,159142
RECHAZADO,0.3948555887,157613
RECHAZADO,0.2965933084,153721
RECHAZADO,0.6349285245,153774
RECHAZADO,0.9184007049,155968
APROBADO,0.9927373528,155889
RECHAZADO,0.8506827354,156418
APROBADO,0.9950861335,156422
APROBADO,0.9633343816,157287
RECHAZADO,0.837421298,157291
RECHAZADO,0.6489272118,157311
RECHAZADO,0.9132601023,157312
RECHAZADO,0.7841647863,157313
RECHAZADO,0.8650979996,159404
RECHAZADO,0.7170380354,157785
APROBADO,0.9504908919,157786
RECHAZADO,0.8108096123,157787
RECHAZADO,0.9244270921,157789
RECHAZADO,0.1814182103,159527
RECHAZADO,0.8448694944,155387
RECHAZADO,0.7595783472,155389
RECHAZADO,0.8202115893,155390
RECHAZADO,0.5663636923,155433
RECHAZADO,0.2767924368,155487
RECHAZADO,0.8881236911,152826
RECHAZADO,0.139927581,153433
RECHAZADO,0.1265780181,157524
RECHAZADO,0.9183220863,154301
RECHAZADO,0.9147346616,154338
APROBADO,0.9390308857,154362
RECHAZADO,0.9335778952,154366
APROBADO,0.981730938,155280
RECHAZADO,0.7329941392,155867
APROBADO,0.9606537223,158705
RECHAZADO,0.8467053771,158819
RECHAZADO,0.0503730737,159063
RECHAZADO,0.3988184333,154785
RECHAZADO,0.1422192752,153568
RECHAZADO,0.0499671809,155398
RECHAZADO,0.4815626144,155590
RECHAZADO,0.5879737139,155603
RECHAZADO,0.6687534451,155607
RECHAZADO,0.6002788544,156837
RECHAZADO,0.1599411964,156871
RECHAZADO,0.7595992684,156072
RECHAZADO,0.4204054177,157997
RECHAZADO,0.3715107739,158166
RECHAZADO,0.922349453,152232
RECHAZADO,0.6161084771,152233
RECHAZADO,0.5640654564,154036
RECHAZADO,0.7288166285,154040
RECHAZADO,0.8277677298,154042
RECHAZADO,0.8746806979,154045
RECHAZADO,0.8373545408,154197
RECHAZADO,0.8967490196,154274
RECHAZADO,0.9164810777,157791
RECHAZADO,0.3062546551,153608
RECHAZADO,0.3772153854,153619
RECHAZADO,0.5331341028,159952
RECHAZADO,0.467795074,159964
RECHAZADO,0.6516206264,154353
APROBADO,0.9943205118,159070
RECHAZADO,0.8364597559,158265
RECHAZADO,0.8106074929,152930
RECHAZADO,0.5794101357,156205
RECHAZADO,0.189906314,156067
RECHAZADO,0.6743932962,156332
RECHAZADO,0.3754588962,156442
RECHAZADO,0.7954319715,157011
RECHAZADO,0.8482095003,156260
RECHAZADO,0.7221041918,156357
RECHAZADO,0.7280662656,155044
RECHAZADO,0.7692042589,147487
APROBADO,0.9736328125,147489
RECHAZADO,0.6396306157,147492
RECHAZADO,0.6854593158,159797
RECHAZADO,0.3047127724,159838
RECHAZADO,0.3238474727,147582
RECHAZADO,0.8637261987,158221
RECHAZADO,0.7486521602,158360
RECHAZADO,0.8396524787,156737
RECHAZADO,0.6323366761,156745
RECHAZADO,0.4352944791,157270
RECHAZADO,0.7553259134,154859
RECHAZADO,0.3903892636,158901
RECHAZADO,0.6497368217,152162
RECHAZADO,0.7494051456,152599
RECHAZADO,0.549110055,152905
RECHAZADO,0.5969629288,153140
RECHAZADO,0.5049648881,143960
RECHAZADO,0.8794804215,155983
RECHAZADO,0.3462602198,155985
RECHAZADO,0.4514912367,156207
RECHAZADO,0.1020699739,157523
RECHAZADO,0.8417317867,154231
RECHAZADO,0.9332973361,153583
RECHAZADO,0.8530187607,158669
APROBADO,0.9446311593,158697
RECHAZADO,0.5462619066,152567
RECHAZADO,0.8686343431,152908
RECHAZADO,0.6550061703,153392
RECHAZADO,0.5998519659,159563
RECHAZADO,0.5629642606,151756
RECHAZADO,0.7053405046,151757
RECHAZADO,0.9289289117,152227
RECHAZADO,0.8237352371,147989
RECHAZADO,0.8827112317,147991
RECHAZADO,0.8461399674,153448
RECHAZADO,0.6010104418,158884
RECHAZADO,0.7907760143,155199
RECHAZADO,0.861218214,155488
RECHAZADO,0.5201773643,151641
RECHAZADO,0.1788528413,151885
RECHAZADO,0.1888915598,152362
APROBADO,0.9668385983,155410
RECHAZADO,0.5215229988,154279
RECHAZADO,0.1976451129,159680
RECHAZADO,0.7192563415,157439
RECHAZADO,0.7672528625,157440
RECHAZADO,0.7269176841,160450
RECHAZADO,0.854524374,156833
RECHAZADO,0.4397348166,156850
RECHAZADO,0.6514520049,156863
APROBADO,0.9614886642,152849
RECHAZADO,0.8907575607,153279
RECHAZADO,0.8155274391,153307
RECHAZADO,0.2606032789,155337
RECHAZADO,0.9011611342,157928
RECHAZADO,0.4821268618,157929
RECHAZADO,0.7129855752,157931
RECHAZADO,0.5992151499,157945
RECHAZADO,0.8977398872,157979
APROBADO,0.9375444651,157982
RECHAZADO,0.862994194,160392
RECHAZADO,0.9290258288,160577
RECHAZADO,0.8520765901,160668
RECHAZADO,0.8481764793,160671
RECHAZADO,0.6018205285,160674
APROBADO,0.9666347504,160675
APROBADO,0.9496635795,160728
RECHAZADO,0.667708993,160761
RECHAZADO,0.9236670136,160829
RECHAZADO,0.6922044158,160689
APROBADO,0.9535312057,160687
APROBADO,0.9536086321,159941
RECHAZADO,0.3781605363,159943
APROBADO,0.9390966892,159946
APROBADO,0.9365510345,159949
APROBADO,0.9433826208,160653
APROBADO,0.9579054713,160878
RECHAZADO,0.5145214796,160879
RECHAZADO,0.9255771041,160876
RECHAZADO,0.9131731987,160882
RECHAZADO,0.9145477414,160909
RECHAZADO,0.7980215549,160563
APROBADO,0.9487990737,160899
APROBADO,0.9397782087,160953
RECHAZADO,0.1670602709,159871
RECHAZADO,0.3345274627,159876
RECHAZADO,0.6628869176,160917
RECHAZADO,0.7833834887,160881
RECHAZADO,0.5435413122,160526
RECHAZADO,0.4045513272,160683
RECHAZADO,0.6711703539,160751
RECHAZADO,0.7840812206,160752
RECHAZADO,0.7267434597,160758
RECHAZADO,0.6716198325,160775
RECHAZADO,0.7949675322,160868
RECHAZADO,0.8697119355,160883
RECHAZADO,0.7886368036,160452
RECHAZADO,0.1856768876,160453
RECHAZADO,0.7682588696,160774
RECHAZADO,0.6274428368,160527
APROBADO,0.9608002901,160753
RECHAZADO,0.7908522487,160793
RECHAZADO,0.9084541202,160409
RECHAZADO,0.6984561682,160417
RECHAZADO,0.1743859351,160747
RECHAZADO,0.4103021324,160997
APROBADO,0.9473209977,161000
APROBADO,0.9850808978,158902
APROBADO,0.9497807622,158798
RECHAZADO,0.8989519477,160465
APROBADO,0.990571022,160469
RECHAZADO,0.1719374061,156718
APROBADO,0.9683228731,158796
APROBADO,0.9568320513,158800
RECHAZADO,0.8789728284,159837
RECHAZADO,0.7080460787,160227
RECHAZADO,0.2800565958,161115
RECHAZADO,0.6937779188,161225
RECHAZADO,0.9238333106,161239
RECHAZADO,0.8486276269,160794
RECHAZADO,0.7925682664,161083
RECHAZADO,0.8475784063,161049
RECHAZADO,0.5155532956,161060
RECHAZADO,0.610530436,161080
RECHAZADO,0.8912230134,161050
RECHAZADO,0.659830451,161051
APROBADO,0.9570227861,160581
RECHAZADO,0.8537817597,160582
RECHAZADO,0.7526110411,160991
RECHAZADO,0.759511888,160528
APROBADO,0.9593194723,161087
APROBADO,0.9560480118,160813
RECHAZADO,0.4926774502,161213
RECHAZADO,0.5848639607,161249
RECHAZADO,0.7915885448,160613
RECHAZADO,0.6237676144,159870
RECHAZADO,0.8092570305,159951
RECHAZADO,0.203754887,160501
APROBADO,0.9700573683,161111
RECHAZADO,0.4539462924,161144
RECHAZADO,0.3565378189,161222
RECHAZADO,0.5656459332,161227
RECHAZADO,0.2946051061,161375
APROBADO,0.9643186331,161506
RECHAZADO,0.6357729435,161524
RECHAZADO,0.4147976637,160616
APROBADO,0.9399471283,160806
APROBADO,0.9473709464,160827
APROBADO,0.96831882,161028
RECHAZADO,0.1589761227,161047
RECHAZADO,0.3523817658,161487
RECHAZADO,0.4998211265,161522
RECHAZADO,0.5874282122,161538
RECHAZADO,0.7565541863,161666
APROBADO,0.9617576599,161701
APROBADO,0.9395250678,160963
RECHAZADO,0.3557181358,160967
RECHAZADO,0.8114695549,160986
RECHAZADO,0.2517077625,161297
RECHAZADO,0.5490779281,140847
RECHAZADO,0.4205895364,160377
RECHAZADO,0.3514778018,160379
RECHAZADO,0.8538449407,160755
APROBADO,0.9603210688,160804
APROBADO,0.9783015251,161001
RECHAZADO,0.2925666869,161044
RECHAZADO,0.7567425966,161078
APROBADO,0.9699813128,161081
RECHAZADO,0.3059271872,161371
RECHAZADO,0.8272752166,161374
RECHAZADO,0.6245698929,161385
RECHAZADO,0.8494483232,161386
APROBADO,0.9683158994,161387
RECHAZADO,0.8368962407,161392
RECHAZADO,0.8713102341,161440
RECHAZADO,0.6224113107,161443
APROBADO,0.9718144536,161523
RECHAZADO,0.1058380008,161545
RECHAZADO,0.8490619659,161577
RECHAZADO,0.8265124559,161619
RECHAZADO,0.819773674,161621
RECHAZADO,0.4029488266,158833
RECHAZADO,0.9318470359,159579
RECHAZADO,0.2173154205,160237
RECHAZADO,0.6982679963,160245
RECHAZADO,0.1431643665,160544
RECHAZADO,0.4087818861,160719
RECHAZADO,0.5160192847,161045
RECHAZADO,0.8553632498,161445
APROBADO,0.9453699589,161462
RECHAZADO,0.8730482459,161467
RECHAZADO,0.8825566173,161484
RECHAZADO,0.6759597659,161519
RECHAZADO,0.6984368563,161540
RECHAZADO,0.6328891516,161635
RECHAZADO,0.8666923046,160456
RECHAZADO,0.9083688259,161627
RECHAZADO,0.9118161201,161732
RECHAZADO,0.1680940688,161829
RECHAZADO,0.3832758367,160406
APROBADO,0.9555997252,161202
RECHAZADO,0.7315214872,161989
RECHAZADO,0.4124164283,161178
APROBADO,0.9848188162,161394
APROBADO,0.9840549827,161591
RECHAZADO,0.6095457673,161987
RECHAZADO,0.2380515486,162184
RECHAZADO,0.8365134001,160410
APROBADO,0.9470418692,161706
RECHAZADO,0.9016155601,161711
RECHAZADO,0.7155075073,161747
RECHAZADO,0.6624053717,161787
RECHAZADO,0.4221298695,161799
RECHAZADO,0.5262593031,161810
RECHAZADO,0.5827329755,161866
RECHAZADO,0.9341752529,161871
RECHAZADO,0.885296762,160413
RECHAZADO,0.8630127311,162096
RECHAZADO,0.9340276718,161301
RECHAZADO,0.5234229565,161796
RECHAZADO,0.47019279,161797
RECHAZADO,0.1590088457,161920
APROBADO,0.9736732841,162010
RECHAZADO,0.9027191401,162013
RECHAZADO,0.3413480222,162017
RECHAZADO,0.6445721984,162019
RECHAZADO,0.1499349028,162021
RECHAZADO,0.1965537667,162022
RECHAZADO,0.1388525665,162157
RECHAZADO,0.9173625112,162260
APROBADO,0.9601639509,162101
RECHAZADO,0.460357666,162267
RECHAZADO,0.6102296114,161903
APROBADO,0.9796509147,161991
RECHAZADO,0.441065073,162264
RECHAZADO,0.6781927347,162089
RECHAZADO,0.7164747119,162220
RECHAZADO,0.4264938235,162317
RECHAZADO,0.5360286832,160969
RECHAZADO,0.156019181,160972
RECHAZADO,0.4902340174,162105
RECHAZADO,0.6417014599,162112
APROBADO,0.9777731299,162217
RECHAZADO,0.7545723319,162222
RECHAZADO,0.6493590474,162310
RECHAZADO,0.8721900582,162455
RECHAZADO,0.6179600954,162481
RECHAZADO,0.081839174,162600
RECHAZADO,0.6057654023,162708
APROBADO,0.9705541134,162723
RECHAZADO,0.0712633133,161899
RECHAZADO,0.3585873246,162591
RECHAZADO,0.7835866213,162773
RECHAZADO,0.8856239319,162597
RECHAZADO,0.7880792618,162590
RECHAZADO,0.8382811546,161102
RECHAZADO,0.8532142639,162071
RECHAZADO,0.0517800115,162592
RECHAZADO,0.5593178868,162667
APROBADO,0.9646772742,162725
RECHAZADO,0.7320965528,162745
RECHAZADO,0.8477039337,162907
APROBADO,0.9594986439,162583
APROBADO,0.9927076697,162586
RECHAZADO,0.872096777,162672
RECHAZADO,0.2729095519,162679
RECHAZADO,0.4905188382,162699
RECHAZADO,0.3048795164,162573
RECHAZADO,0.4299079478,162847
RECHAZADO,0.4946156442,162855
RECHAZADO,0.5410215855,162182
RECHAZADO,0.3910961449,162372
RECHAZADO,0.6491490602,162385
RECHAZADO,0.5464024544,162454
RECHAZADO,0.7433342934,162527
RECHAZADO,0.3340967596,162730
RECHAZADO,0.4814514518,162846
RECHAZADO,0.5250242949,162939
RECHAZADO,0.0425007083,162099
RECHAZADO,0.0811211169,162311
RECHAZADO,0.5046873689,162354
RECHAZADO,0.5720525384,162480
RECHAZADO,0.4616726637,162487
RECHAZADO,0.3518767655,162526
RECHAZADO,0.1614152044,162554
RECHAZADO,0.1113089696,162589
RECHAZADO,0.512565136,162619
RECHAZADO,0.6426400542,162623
RECHAZADO,0.4644379616,162625
RECHAZADO,0.4452920258,162626
RECHAZADO,0.7446097136,162703
RECHAZADO,0.5048305392,162940
RECHAZADO,0.0498272181,162489
RECHAZADO,0.3623935878,162634
RECHAZADO,0.9043921232,162212
RECHAZADO,0.4785322845,162214
RECHAZADO,0.6798117161,162215
RECHAZADO,0.5082663894,162488
APROBADO,0.9546172023,160459
RECHAZADO,0.8854276538,161843
APROBADO,0.9590821266,162594
RECHAZADO,0.5627526641,163049
RECHAZADO,0.7122044563,162850
RECHAZADO,0.84812361,162851
RECHAZADO,0.6849460602,162852
RECHAZADO,0.5912418365,159769
RECHAZADO,0.2434634119,160834
RECHAZADO,0.2501305342,161089
APROBADO,0.9401273727,161091
RECHAZADO,0.5409570336,161567
RECHAZADO,0.4718666375,161590
RECHAZADO,0.1664987952,162638
RECHAZADO,0.5447559357,162646
RECHAZADO,0.3845676184,162772
RECHAZADO,0.6094845533,162774
RECHAZADO,0.3513997495,162797
RECHAZADO,0.4129690826,162863
RECHAZADO,0.6444806457,162886
RECHAZADO,0.6198228002,162624
RECHAZADO,0.77631253,162642
RECHAZADO,0.7012319565,162647
RECHAZADO,0.9000530839,162189
APROBADO,0.9787690639,162208
APROBADO,0.9874738455,162508
RECHAZADO,0.8580650687,162513
APROBADO,0.9737187028,162519
RECHAZADO,0.5435281992,162534
RECHAZADO,0.2438843548,162614
RECHAZADO,0.3446980715,162615
RECHAZADO,0.5434370637,162618
RECHAZADO,0.7154848576,162648
RECHAZADO,0.4756771922,162856
RECHAZADO,0.864672482,163099
RECHAZADO,0.8678162098,163109
RECHAZADO,0.3112411797,163255
RECHAZADO,0.5336533189,163261
RECHAZADO,0.7900877595,163269
RECHAZADO,0.568307519,162001
RECHAZADO,0.1380197257,162053
RECHAZADO,0.6404553056,162269
RECHAZADO,0.8654748201,162981
RECHAZADO,0.4599246383,163054
RECHAZADO,0.1992399395,162645
RECHAZADO,0.9150454998,161015
RECHAZADO,0.250020802,161046
RECHAZADO,0.8136985302,163422
RECHAZADO,0.0711037219,163540
RECHAZADO,0.5866137147,163452
RECHAZADO,0.4922012687,161911
RECHAZADO,0.6421564817,163454
RECHAZADO,0.2147567421,162601
RECHAZADO,0.2947374582,162609
RECHAZADO,0.5823639631,162859
RECHAZADO,0.2846070528,162923
RECHAZADO,0.3163142502,163038
RECHAZADO,0.574870348,163883
RECHAZADO,0.2251997739,163468
APROBADO,0.9462351203,163486
RECHAZADO,0.8754450083,163489
RECHAZADO,0.1893595308,163725
RECHAZADO,0.1985369027,163754
RECHAZADO,0.5653429627,163850
RECHAZADO,0.8038581014,163488
RECHAZADO,0.579881072,163491
RECHAZADO,0.6701661944,163577
RECHAZADO,0.6139144301,163592
RECHAZADO,0.4373930991,163596
RECHAZADO,0.2047550529,163579
RECHAZADO,0.2046090513,163588
RECHAZADO,0.1499602646,163594
RECHAZADO,0.7607150078,163697
RECHAZADO,0.2251636833,163853
RECHAZADO,0.7368535995,163692
RECHAZADO,0.5934509039,163926
RECHAZADO,0.7752334476,163133
RECHAZADO,0.8181299567,163438
RECHAZADO,0.6730595827,163450
RECHAZADO,0.5890867114,163903
RECHAZADO,0.3827653527,163970
RECHAZADO,0.165147841,163983
RECHAZADO,0.5670374036,162511
RECHAZADO,0.7975054979,163866
APROBADO,0.9816275239,163870
RECHAZADO,0.8190966249,163907
RECHAZADO,0.8881775737,164118
RECHAZADO,0.8301121593,163906
RECHAZADO,0.5218972564,164159
APROBADO,0.9619624615,163880
RECHAZADO,0.8197710514,163925
RECHAZADO,0.3300428391,164175
RECHAZADO,0.9347371459,164160
RECHAZADO,0.8281635642,163611
RECHAZADO,0.7758592963,163615
RECHAZADO,0.8814067245,163617
RECHAZADO,0.6642029285,163619
RECHAZADO,0.1588944346,163620
RECHAZADO,0.7805788517,163817
APROBADO,0.9745627046,163827
RECHAZADO,0.8084238768,163868
RECHAZADO,0.7894752026,163816
APROBADO,0.9816117883,163822
RECHAZADO,0.8869146109,163967
RECHAZADO,0.8223907948,163821
APROBADO,0.9678750634,164040
RECHAZADO,0.2872318029,163645
RECHAZADO,0.640365243,163666
RECHAZADO,0.3729232848,164239
RECHAZADO,0.8368298411,164268
RECHAZADO,0.8798174262,163256
RECHAZADO,0.8998242617,163259
APROBADO,0.9678888917,164346
RECHAZADO,0.4764904082,163646
RECHAZADO,0.8977633119,163354
RECHAZADO,0.8166201711,163362
RECHAZADO,0.8285021782,163381
RECHAZADO,0.4920033514,162405
RECHAZADO,0.4007635415,162731
RECHAZADO,0.7485846281,164072
RECHAZADO,0.6611139774,164197
APROBADO,0.9757969379,164414
RECHAZADO,0.6776303053,164507
APROBADO,0.9510946274,164508
RECHAZADO,0.9071238637,164517
RECHAZADO,0.1734061092,162154
RECHAZADO,0.6695405245,163250
RECHAZADO,0.3813490272,163252
RECHAZADO,0.7658515573,164071
RECHAZADO,0.7206878066,164411
RECHAZADO,0.8214216232,164679
RECHAZADO,0.875115633,163609
APROBADO,0.9511018395,163604
APROBADO,0.9753916264,163632
RECHAZADO,0.4225653708,163923
APROBADO,0.9721474648,164227
RECHAZADO,0.9197899103,164231
APROBADO,0.9592886567,164566
RECHAZADO,0.7979984879,164666
RECHAZADO,0.7819113135,164765
RECHAZADO,0.8118989468,163884
RECHAZADO,0.4602869451,163892
RECHAZADO,0.2311252356,163899
RECHAZADO,0.2837514877,164119
RECHAZADO,0.775395453,164453
RECHAZADO,0.8398683667,164540
RECHAZADO,0.3893803358,164242
RECHAZADO,0.8199182153,164485
RECHAZADO,0.58734864,164834
APROBADO,0.955928266,164406
RECHAZADO,0.7476786375,164648
APROBADO,0.9501394033,164832
RECHAZADO,0.7888827324,164202
RECHAZADO,0.413433373,164212
RECHAZADO,0.5549896359,164213
RECHAZADO,0.336991936,164373
RECHAZADO,0.2347396761,164376
RECHAZADO,0.8077711463,164524
RECHAZADO,0.190866068,164619
RECHAZADO,0.668797195,164632
RECHAZADO,0.2687733173,164635
RECHAZADO,0.7493932247,164701
RECHAZADO,0.585038662,164759
RECHAZADO,0.2639704645,164800
RECHAZADO,0.8255077004,164971
RECHAZADO,0.3543530107,164375
RECHAZADO,0.8786901832,164795
APROBADO,0.9412423968,165091
RECHAZADO,0.8821546435,165093
RECHAZADO,0.4421542883,162353
RECHAZADO,0.9202472568,162399
RECHAZADO,0.4194532037,163132
RECHAZADO,0.5921856165,163765
RECHAZADO,0.6903805137,163778
RECHAZADO,0.8381896615,163871
RECHAZADO,0.7707202435,163874
RECHAZADO,0.7767124772,163891
RECHAZADO,0.7837599516,164914
RECHAZADO,0.932122767,164919
RECHAZADO,0.7367751598,164921
RECHAZADO,0.178612873,165052
RECHAZADO,0.7638967037,164899
RECHAZADO,0.5423725247,164900
RECHAZADO,0.8629240394,164902
RECHAZADO,0.7727443576,164911
RECHAZADO,0.7320165038,165123
RECHAZADO,0.8804722428,164784
RECHAZADO,0.3441471159,157654
RECHAZADO,0.6281964779,164572
RECHAZADO,0.2205366492,164614
RECHAZADO,0.6975872517,164650
RECHAZADO,0.4974559247,164927
RECHAZADO,0.5735062361,165339
RECHAZADO,0.6306578517,164571
RECHAZADO,0.5945302844,164567
APROBADO,0.9971308112,165141
RECHAZADO,0.9210335016,165157
RECHAZADO,0.5331239104,165169
RECHAZADO,0.4662718773,165247
RECHAZADO,0.2369906455,165240
RECHAZADO,0.1440537125,165298
RECHAZADO,0.7507232428,165333
RECHAZADO,0.4042852223,165334
RECHAZADO,0.6156767607,165171
RECHAZADO,0.9182659388,165332
RECHAZADO,0.2994859815,165336
RECHAZADO,0.2828155458,165338
RECHAZADO,0.0908028781,165340
RECHAZADO,0.8685855269,165463
RECHAZADO,0.1203476116,165249
RECHAZADO,0.8554178476,165046
RECHAZADO,0.8042072058,165554
RECHAZADO,0.4065307677,165149
RECHAZADO,0.6299985051,163071
RECHAZADO,0.8939027786,165047
RECHAZADO,0.5921262503,165237
RECHAZADO,0.5667224526,165150
APROBADO,0.9651102424,165152
RECHAZADO,0.9301694036,165370
RECHAZADO,0.8386420012,165225
RECHAZADO,0.9229825139,165452
RECHAZADO,0.5517325401,165511
RECHAZADO,0.9141072035,165167
RECHAZADO,0.804604888,165366
RECHAZADO,0.7687835693,165372
RECHAZADO,0.9102162719,165373
RECHAZADO,0.7542161942,165427
RECHAZADO,0.66576159,165555
RECHAZADO,0.7106131911,165428
APROBADO,0.9637272954,165432
RECHAZADO,0.2923646271,164317
RECHAZADO,0.0728946328,163826
RECHAZADO,0.8786323667,164943
APROBADO,0.9529224634,164944
RECHAZADO,0.6958658695,164945
RECHAZADO,0.1964132637,164980
RECHAZADO,0.2163877785,165164
RECHAZADO,0.8379660249,165422
RECHAZADO,0.9264261127,163825
RECHAZADO,0.8872669935,165832
RECHAZADO,0.8704553843,165849
RECHAZADO,0.7802594304,165834
RECHAZADO,0.4859809875,162963
RECHAZADO,0.3730040193,164002
RECHAZADO,0.8372423053,164003
RECHAZADO,0.3892105222,165669
RECHAZADO,0.532977879,165665
RECHAZADO,0.6233156323,166122
RECHAZADO,0.7706618309,166121
RECHAZADO,0.9042030573,166134
RECHAZADO,0.9142121077,166204
RECHAZADO,0.915638864,165855
APROBADO,0.9447401166,165833
RECHAZADO,0.9314832091,166163
RECHAZADO,0.8052872419,166165
APROBADO,0.9748715758,163689
RECHAZADO,0.8772136569,163971
RECHAZADO,0.7752696276,166130
RECHAZADO,0.6698367596,166390
RECHAZADO,0.1330421716,166384
RECHAZADO,0.4924393594,166385
RECHAZADO,0.7131773829,166031
RECHAZADO,0.6914228797,166060
RECHAZADO,0.6042656302,166330
RECHAZADO,0.6087373495,166293
RECHAZADO,0.8900920153,166311
RECHAZADO,0.6121313572,166323
RECHAZADO,0.5202342868,166326
RECHAZADO,0.6090564132,166103
RECHAZADO,0.59493047,166474
APROBADO,0.9467273951,166176
RECHAZADO,0.6020010114,166209
RECHAZADO,0.6804307103,166490
RECHAZADO,0.8407679796,166175
RECHAZADO,0.9053223133,166203
RECHAZADO,0.88120085,166207
RECHAZADO,0.6938693523,166532
RECHAZADO,0.7212736011,166200
RECHAZADO,0.884213686,166201
RECHAZADO,0.3510470688,166202
APROBADO,0.990203619,166132
RECHAZADO,0.2759210169,166260
RECHAZADO,0.8160589933,166261
RECHAZADO,0.781146884,166262
APROBADO,0.9408911467,166263
RECHAZADO,0.4939048886,166264
RECHAZADO,0.606908083,166741
APROBADO,0.9548502564,166893
RECHAZADO,0.7184106112,167070
RECHAZADO,0.5222830772,167202
RECHAZADO,0.5542345047,166739
RECHAZADO,0.8841713071,166784
RECHAZADO,0.2762903273,166882
